iyear,eventid,imonth,iday,approxdate,extended,resolution,country,country_txt,region,region_txt,provstate,city,latitude,longitude,specificity,vicinity,location,summary,crit1,crit2,crit3,doubtterr,alternative,alternative_txt,multiple,success,suicide,attacktype1,attacktype1_txt,attacktype2,attacktype2_txt,attacktype3,attacktype3_txt,targtype1,targtype1_txt,targsubtype1,targsubtype1_txt,corp1,target1,natlty1,natlty1_txt,targtype2,targtype2_txt,targsubtype2,targsubtype2_txt,corp2,target2,natlty2,natlty2_txt,targtype3,targtype3_txt,targsubtype3,targsubtype3_txt,corp3,target3,natlty3,natlty3_txt,gname,gsubname,gname2,gsubname2,gname3,gsubname3,motive,guncertain1,guncertain2,guncertain3,individual,nperps,nperpcap,claimed,claimmode,claimmode_txt,claim2,claimmode2,claimmode2_txt,claim3,claimmode3,claimmode3_txt,compclaim,weaptype1,weaptype1_txt,weapsubtype1,weapsubtype1_txt,weaptype2,weaptype2_txt,weapsubtype2,weapsubtype2_txt,weaptype3,weaptype3_txt,weapsubtype3,weapsubtype3_txt,weaptype4,weaptype4_txt,weapsubtype4,weapsubtype4_txt,weapdetail,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte,property,propextent,propextent_txt,propvalue,propcomment,ishostkid,nhostkid,nhostkidus,nhours,ndays,divert,kidhijcountry,ransom,ransomamt,ransomamtus,ransompaid,ransompaidus,ransomnote,hostkidoutcome,hostkidoutcome_txt,nreleased,addnotes,scite1,scite2,scite3,dbsource,INT_LOG,INT_IDEO,INT_MISC,INT_ANY,related
1998,199807200014,7,20,,0,,44,China,4,East Asia,Xinjiang Uyghur,Unknown,43.793028,87.627812,4,0,,,1,1,1,0,,,1,1,0,3,Bombing/Explosion,,,,,19,Transportation,100,Train/Train Tracks/Trolley,unknown,Railway Line between Urumoi and Kurla,44,China,,,,,,,,,,,,,,,,,Uighur Separatists,,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,"199807200014, 199807200009, 199807200010, 199807200011, 199807200012, 199807200013, 199807200015, 199807200016, 199807200017, 199807200018, 199807200019, 199807200020, 199807200021, 199807200022, 199807200023, 199807200024, 199807200025, 199807200026, 199807200027, 199807200028, 199807200029, 199807200030, 199807200031, 199807200032, 199807200033, 199807200034, 199807200035, 199807200036, 199807200037, 199807200038, 199807200039, 199807200040, 199807200041, 199807200042, 199807200043, 199807200044, 199807200045, 199807200046, 199807200047, 199807200048, 199807200049, 199807200050, 199807200051, 199807200052, 199807200053, 199807200054, 199807200055"
1998,199807200015,7,20,,0,,44,China,4,East Asia,Xinjiang Uyghur,Unknown,43.793028,87.627812,4,0,,,1,1,1,0,,,1,1,0,3,Bombing/Explosion,,,,,19,Transportation,100,Train/Train Tracks/Trolley,unknown,Railway Line between Urumoi and Kurla,44,China,,,,,,,,,,,,,,,,,Uighur Separatists,,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,"199807200015, 199807200009, 199807200010, 199807200011, 199807200012, 199807200013, 199807200014, 199807200016, 199807200017, 199807200018, 199807200019, 199807200020, 199807200021, 199807200022, 199807200023, 199807200024, 199807200025, 199807200026, 199807200027, 199807200028, 199807200029, 199807200030, 199807200031, 199807200032, 199807200033, 199807200034, 199807200035, 199807200036, 199807200037, 199807200038, 199807200039, 199807200040, 199807200041, 199807200042, 199807200043, 199807200044, 199807200045, 199807200046, 199807200047, 199807200048, 199807200049, 199807200050, 199807200051, 199807200052, 199807200053, 199807200054, 199807200055"
1998,199807200016,7,20,,0,,44,China,4,East Asia,Xinjiang Uyghur,Unknown,43.793028,87.627812,4,0,,,1,1,1,0,,,1,1,0,3,Bombing/Explosion,,,,,19,Transportation,100,Train/Train Tracks/Trolley,unknown,Railway Line between Urumoi and Kurla,44,China,,,,,,,,,,,,,,,,,Uighur Separatists,,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,"199807200016, 199807200009, 199807200010, 199807200011, 199807200012, 199807200013, 199807200014, 199807200015, 199807200017, 199807200018, 199807200019, 199807200020, 199807200021, 199807200022, 199807200023, 199807200024, 199807200025, 199807200026, 199807200027, 199807200028, 199807200029, 199807200030, 199807200031, 199807200032, 199807200033, 199807200034, 199807200035, 199807200036, 199807200037, 199807200038, 199807200039, 199807200040, 199807200041, 199807200042, 199807200043, 199807200044, 199807200045, 199807200046, 199807200047, 199807200048, 199807200049, 199807200050, 199807200051, 199807200052, 199807200053, 199807200054, 199807200055"
1998,199807200017,7,20,,0,,44,China,4,East Asia,Xinjiang Uyghur,Unknown,43.793028,87.627812,4,0,,,1,1,1,0,,,1,1,0,3,Bombing/Explosion,,,,,19,Transportation,100,Train/Train Tracks/Trolley,unknown,Railway Line between Urumoi and Kurla,44,China,,,,,,,,,,,,,,,,,Uighur Separatists,,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,"199807200017, 199807200009, 199807200010, 199807200011, 199807200012, 199807200013, 199807200014, 199807200015, 199807200016, 199807200018, 199807200019, 199807200020, 199807200021, 199807200022, 199807200023, 199807200024, 199807200025, 199807200026, 199807200027, 199807200028, 199807200029, 199807200030, 199807200031, 199807200032, 199807200033, 199807200034, 199807200035, 199807200036, 199807200037, 199807200038, 199807200039, 199807200040, 199807200041, 199807200042, 199807200043, 199807200044, 199807200045, 199807200046, 199807200047, 199807200048, 199807200049, 199807200050, 199807200051, 199807200052, 199807200053, 199807200054, 199807200055"
1998,199807200018,7,20,,0,,44,China,4,East Asia,Xinjiang Uyghur,Unknown,43.793028,87.627812,4,0,,,1,1,1,0,,,1,1,0,3,Bombing/Explosion,,,,,19,Transportation,100,Train/Train Tracks/Trolley,unknown,Railway Line between Urumoi and Kurla,44,China,,,,,,,,,,,,,,,,,Uighur Separatists,,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,"199807200018, 199807200009, 199807200010, 199807200011, 199807200012, 199807200013, 199807200014, 199807200015, 199807200016, 199807200017, 199807200019, 199807200020, 199807200021, 199807200022, 199807200023, 199807200024, 199807200025, 199807200026, 199807200027, 199807200028, 199807200029, 199807200030, 199807200031, 199807200032, 199807200033, 199807200034, 199807200035, 199807200036, 199807200037, 199807200038, 199807200039, 199807200040, 199807200041, 199807200042, 199807200043, 199807200044, 199807200045, 199807200046, 199807200047, 199807200048, 199807200049, 199807200050, 199807200051, 199807200052, 199807200053, 199807200054, 199807200055"
1998,199807200019,7,20,,0,,44,China,4,East Asia,Xinjiang Uyghur,Unknown,43.793028,87.627812,4,0,,,1,1,1,0,,,1,1,0,3,Bombing/Explosion,,,,,19,Transportation,100,Train/Train Tracks/Trolley,unknown,Railway Line between Urumoi and Kurla,44,China,,,,,,,,,,,,,,,,,Uighur Separatists,,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,"199807200019, 199807200009, 199807200010, 199807200011, 199807200012, 199807200013, 199807200014, 199807200015, 199807200016, 199807200017, 199807200018, 199807200020, 199807200021, 199807200022, 199807200023, 199807200024, 199807200025, 199807200026, 199807200027, 199807200028, 199807200029, 199807200030, 199807200031, 199807200032, 199807200033, 199807200034, 199807200035, 199807200036, 199807200037, 199807200038, 199807200039, 199807200040, 199807200041, 199807200042, 199807200043, 199807200044, 199807200045, 199807200046, 199807200047, 199807200048, 199807200049, 199807200050, 199807200051, 199807200052, 199807200053, 199807200054, 199807200055"
1998,199807200020,7,20,,0,,44,China,4,East Asia,Xinjiang Uyghur,Unknown,43.793028,87.627812,4,0,,,1,1,1,0,,,1,1,0,3,Bombing/Explosion,,,,,19,Transportation,100,Train/Train Tracks/Trolley,unknown,Railway Line between Urumoi and Kurla,44,China,,,,,,,,,,,,,,,,,Uighur Separatists,,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,"199807200020, 199807200009, 199807200010, 199807200011, 199807200012, 199807200013, 199807200014, 199807200015, 199807200016, 199807200017, 199807200018, 199807200019, 199807200021, 199807200022, 199807200023, 199807200024, 199807200025, 199807200026, 199807200027, 199807200028, 199807200029, 199807200030, 199807200031, 199807200032, 199807200033, 199807200034, 199807200035, 199807200036, 199807200037, 199807200038, 199807200039, 199807200040, 199807200041, 199807200042, 199807200043, 199807200044, 199807200045, 199807200046, 199807200047, 199807200048, 199807200049, 199807200050, 199807200051, 199807200052, 199807200053, 199807200054, 199807200055"
1998,199807200021,7,20,,0,,44,China,4,East Asia,Xinjiang Uyghur,Unknown,43.793028,87.627812,4,0,,,1,1,1,0,,,1,1,0,3,Bombing/Explosion,,,,,19,Transportation,100,Train/Train Tracks/Trolley,unknown,Railway Line between Urumoi and Kurla,44,China,,,,,,,,,,,,,,,,,Uighur Separatists,,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,"199807200021, 199807200009, 199807200010, 199807200011, 199807200012, 199807200013, 199807200014, 199807200015, 199807200016, 199807200017, 199807200018, 199807200019, 199807200020, 199807200022, 199807200023, 199807200024, 199807200025, 199807200026, 199807200027, 199807200028, 199807200029, 199807200030, 199807200031, 199807200032, 199807200033, 199807200034, 199807200035, 199807200036, 199807200037, 199807200038, 199807200039, 199807200040, 199807200041, 199807200042, 199807200043, 199807200044, 199807200045, 199807200046, 199807200047, 199807200048, 199807200049, 199807200050, 199807200051, 199807200052, 199807200053, 199807200054, 199807200055"
1998,199807200022,7,20,,0,,44,China,4,East Asia,Xinjiang Uyghur,Unknown,43.793028,87.627812,4,0,,,1,1,1,0,,,1,1,0,3,Bombing/Explosion,,,,,19,Transportation,100,Train/Train Tracks/Trolley,unknown,Railway Line between Urumoi and Kurla,44,China,,,,,,,,,,,,,,,,,Uighur Separatists,,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,"199807200022, 199807200009, 199807200010, 199807200011, 199807200012, 199807200013, 199807200014, 199807200015, 199807200016, 199807200017, 199807200018, 199807200019, 199807200020, 199807200021, 199807200023, 199807200024, 199807200025, 199807200026, 199807200027, 199807200028, 199807200029, 199807200030, 199807200031, 199807200032, 199807200033, 199807200034, 199807200035, 199807200036, 199807200037, 199807200038, 199807200039, 199807200040, 199807200041, 199807200042, 199807200043, 199807200044, 199807200045, 199807200046, 199807200047, 199807200048, 199807200049, 199807200050, 199807200051, 199807200052, 199807200053, 199807200054, 199807200055"
1998,199807200023,7,20,,0,,44,China,4,East Asia,Xinjiang Uyghur,Unknown,43.793028,87.627812,4,0,,,1,1,1,0,,,1,1,0,3,Bombing/Explosion,,,,,19,Transportation,100,Train/Train Tracks/Trolley,unknown,Railway Line between Urumoi and Kurla,44,China,,,,,,,,,,,,,,,,,Uighur Separatists,,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,"199807200023, 199807200009, 199807200010, 199807200011, 199807200012, 199807200013, 199807200014, 199807200015, 199807200016, 199807200017, 199807200018, 199807200019, 199807200020, 199807200021, 199807200022, 199807200024, 199807200025, 199807200026, 199807200027, 199807200028, 199807200029, 199807200030, 199807200031, 199807200032, 199807200033, 199807200034, 199807200035, 199807200036, 199807200037, 199807200038, 199807200039, 199807200040, 199807200041, 199807200042, 199807200043, 199807200044, 199807200045, 199807200046, 199807200047, 199807200048, 199807200049, 199807200050, 199807200051, 199807200052, 199807200053, 199807200054, 199807200055"
1998,199807200024,7,20,,0,,44,China,4,East Asia,Xinjiang Uyghur,Unknown,43.793028,87.627812,4,0,,,1,1,1,0,,,1,1,0,3,Bombing/Explosion,,,,,19,Transportation,100,Train/Train Tracks/Trolley,unknown,Railway Line between Urumoi and Kurla,44,China,,,,,,,,,,,,,,,,,Uighur Separatists,,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,"199807200024, 199807200009, 199807200010, 199807200011, 199807200012, 199807200013, 199807200014, 199807200015, 199807200016, 199807200017, 199807200018, 199807200019, 199807200020, 199807200021, 199807200022, 199807200023, 199807200025, 199807200026, 199807200027, 199807200028, 199807200029, 199807200030, 199807200031, 199807200032, 199807200033, 199807200034, 199807200035, 199807200036, 199807200037, 199807200038, 199807200039, 199807200040, 199807200041, 199807200042, 199807200043, 199807200044, 199807200045, 199807200046, 199807200047, 199807200048, 199807200049, 199807200050, 199807200051, 199807200052, 199807200053, 199807200054, 199807200055"
1998,199807200025,7,20,,0,,44,China,4,East Asia,Xinjiang Uyghur,Unknown,43.793028,87.627812,4,0,,,1,1,1,0,,,1,1,0,3,Bombing/Explosion,,,,,19,Transportation,100,Train/Train Tracks/Trolley,unknown,Railway Line between Urumoi and Kurla,44,China,,,,,,,,,,,,,,,,,Uighur Separatists,,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,"199807200025, 199807200009, 199807200010, 199807200011, 199807200012, 199807200013, 199807200014, 199807200015, 199807200016, 199807200017, 199807200018, 199807200019, 199807200020, 199807200021, 199807200022, 199807200023, 199807200024, 199807200026, 199807200027, 199807200028, 199807200029, 199807200030, 199807200031, 199807200032, 199807200033, 199807200034, 199807200035, 199807200036, 199807200037, 199807200038, 199807200039, 199807200040, 199807200041, 199807200042, 199807200043, 199807200044, 199807200045, 199807200046, 199807200047, 199807200048, 199807200049, 199807200050, 199807200051, 199807200052, 199807200053, 199807200054, 199807200055"
1998,199807200026,7,20,,0,,44,China,4,East Asia,Xinjiang Uyghur,Unknown,43.793028,87.627812,4,0,,,1,1,1,0,,,1,1,0,3,Bombing/Explosion,,,,,19,Transportation,100,Train/Train Tracks/Trolley,unknown,Railway Line between Urumoi and Kurla,44,China,,,,,,,,,,,,,,,,,Uighur Separatists,,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,"199807200026, 199807200009, 199807200010, 199807200011, 199807200012, 199807200013, 199807200014, 199807200015, 199807200016, 199807200017, 199807200018, 199807200019, 199807200020, 199807200021, 199807200022, 199807200023, 199807200024, 199807200025, 199807200027, 199807200028, 199807200029, 199807200030, 199807200031, 199807200032, 199807200033, 199807200034, 199807200035, 199807200036, 199807200037, 199807200038, 199807200039, 199807200040, 199807200041, 199807200042, 199807200043, 199807200044, 199807200045, 199807200046, 199807200047, 199807200048, 199807200049, 199807200050, 199807200051, 199807200052, 199807200053, 199807200054, 199807200055"
1998,199807200027,7,20,,0,,44,China,4,East Asia,Xinjiang Uyghur,Unknown,43.793028,87.627812,4,0,,,1,1,1,0,,,1,1,0,3,Bombing/Explosion,,,,,19,Transportation,100,Train/Train Tracks/Trolley,unknown,Railway Line between Urumoi and Kurla,44,China,,,,,,,,,,,,,,,,,Uighur Separatists,,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,"199807200027, 199807200009, 199807200010, 199807200011, 199807200012, 199807200013, 199807200014, 199807200015, 199807200016, 199807200017, 199807200018, 199807200019, 199807200020, 199807200021, 199807200022, 199807200023, 199807200024, 199807200025, 199807200026, 199807200028, 199807200029, 199807200030, 199807200031, 199807200032, 199807200033, 199807200034, 199807200035, 199807200036, 199807200037, 199807200038, 199807200039, 199807200040, 199807200041, 199807200042, 199807200043, 199807200044, 199807200045, 199807200046, 199807200047, 199807200048, 199807200049, 199807200050, 199807200051, 199807200052, 199807200053, 199807200054, 199807200055"
1998,199807200028,7,20,,0,,44,China,4,East Asia,Xinjiang Uyghur,Unknown,43.793028,87.627812,4,0,,,1,1,1,0,,,1,1,0,3,Bombing/Explosion,,,,,19,Transportation,100,Train/Train Tracks/Trolley,unknown,Railway Line between Urumoi and Kurla,44,China,,,,,,,,,,,,,,,,,Uighur Separatists,,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,"199807200028, 199807200009, 199807200010, 199807200011, 199807200012, 199807200013, 199807200014, 199807200015, 199807200016, 199807200017, 199807200018, 199807200019, 199807200020, 199807200021, 199807200022, 199807200023, 199807200024, 199807200025, 199807200026, 199807200027, 199807200029, 199807200030, 199807200031, 199807200032, 199807200033, 199807200034, 199807200035, 199807200036, 199807200037, 199807200038, 199807200039, 199807200040, 199807200041, 199807200042, 199807200043, 199807200044, 199807200045, 199807200046, 199807200047, 199807200048, 199807200049, 199807200050, 199807200051, 199807200052, 199807200053, 199807200054, 199807200055"
1998,199807200029,7,20,,0,,44,China,4,East Asia,Xinjiang Uyghur,Unknown,43.793028,87.627812,4,0,,,1,1,1,0,,,1,1,0,3,Bombing/Explosion,,,,,19,Transportation,100,Train/Train Tracks/Trolley,unknown,Railway Line between Urumoi and Kurla,44,China,,,,,,,,,,,,,,,,,Uighur Separatists,,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,"199807200029, 199807200009, 199807200010, 199807200011, 199807200012, 199807200013, 199807200014, 199807200015, 199807200016, 199807200017, 199807200018, 199807200019, 199807200020, 199807200021, 199807200022, 199807200023, 199807200024, 199807200025, 199807200026, 199807200027, 199807200028, 199807200030, 199807200031, 199807200032, 199807200033, 199807200034, 199807200035, 199807200036, 199807200037, 199807200038, 199807200039, 199807200040, 199807200041, 199807200042, 199807200043, 199807200044, 199807200045, 199807200046, 199807200047, 199807200048, 199807200049, 199807200050, 199807200051, 199807200052, 199807200053, 199807200054, 199807200055"
1998,199807200030,7,20,,0,,44,China,4,East Asia,Xinjiang Uyghur,Unknown,43.793028,87.627812,4,0,,,1,1,1,0,,,1,1,0,3,Bombing/Explosion,,,,,19,Transportation,100,Train/Train Tracks/Trolley,unknown,Railway Line between Urumoi and Kurla,44,China,,,,,,,,,,,,,,,,,Uighur Separatists,,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,"199807200030, 199807200009, 199807200010, 199807200011, 199807200012, 199807200013, 199807200014, 199807200015, 199807200016, 199807200017, 199807200018, 199807200019, 199807200020, 199807200021, 199807200022, 199807200023, 199807200024, 199807200025, 199807200026, 199807200027, 199807200028, 199807200029, 199807200031, 199807200032, 199807200033, 199807200034, 199807200035, 199807200036, 199807200037, 199807200038, 199807200039, 199807200040, 199807200041, 199807200042, 199807200043, 199807200044, 199807200045, 199807200046, 199807200047, 199807200048, 199807200049, 199807200050, 199807200051, 199807200052, 199807200053, 199807200054, 199807200055"
1998,199807200031,7,20,,0,,44,China,4,East Asia,Xinjiang Uyghur,Unknown,43.793028,87.627812,4,0,,,1,1,1,0,,,1,1,0,3,Bombing/Explosion,,,,,19,Transportation,100,Train/Train Tracks/Trolley,unknown,Railway Line between Urumoi and Kurla,44,China,,,,,,,,,,,,,,,,,Uighur Separatists,,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,"199807200031, 199807200009, 199807200010, 199807200011, 199807200012, 199807200013, 199807200014, 199807200015, 199807200016, 199807200017, 199807200018, 199807200019, 199807200020, 199807200021, 199807200022, 199807200023, 199807200024, 199807200025, 199807200026, 199807200027, 199807200028, 199807200029, 199807200030, 199807200032, 199807200033, 199807200034, 199807200035, 199807200036, 199807200037, 199807200038, 199807200039, 199807200040, 199807200041, 199807200042, 199807200043, 199807200044, 199807200045, 199807200046, 199807200047, 199807200048, 199807200049, 199807200050, 199807200051, 199807200052, 199807200053, 199807200054, 199807200055"
1998,199807200032,7,20,,0,,44,China,4,East Asia,Xinjiang,Unknown,43.793028,87.627812,4,0,,,1,1,1,0,,,1,1,0,3,Bombing/Explosion,,,,,19,Transportation,100,Train/Train Tracks/Trolley,unknown,Railway Line between Urumoi and Kurla,44,China,,,,,,,,,,,,,,,,,Uighur Separatists,,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,"199807200032, 199807200009, 199807200010, 199807200011, 199807200012, 199807200013, 199807200014, 199807200015, 199807200016, 199807200017, 199807200018, 199807200019, 199807200020, 199807200021, 199807200022, 199807200023, 199807200024, 199807200025, 199807200026, 199807200027, 199807200028, 199807200029, 199807200030, 199807200031, 199807200033, 199807200034, 199807200035, 199807200036, 199807200037, 199807200038, 199807200039, 199807200040, 199807200041, 199807200042, 199807200043, 199807200044, 199807200045, 199807200046, 199807200047, 199807200048, 199807200049, 199807200050, 199807200051, 199807200052, 199807200053, 199807200054, 199807200055"
1998,199807200033,7,20,,0,,44,China,4,East Asia,Xinjiang,Unknown,43.793028,87.627812,4,0,,,1,1,1,0,,,1,1,0,3,Bombing/Explosion,,,,,19,Transportation,100,Train/Train Tracks/Trolley,unknown,Railway Line between Urumoi and Kurla,44,China,,,,,,,,,,,,,,,,,Uighur Separatists,,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,"199807200033, 199807200009, 199807200010, 199807200011, 199807200012, 199807200013, 199807200014, 199807200015, 199807200016, 199807200017, 199807200018, 199807200019, 199807200020, 199807200021, 199807200022, 199807200023, 199807200024, 199807200025, 199807200026, 199807200027, 199807200028, 199807200029, 199807200030, 199807200031, 199807200032, 199807200034, 199807200035, 199807200036, 199807200037, 199807200038, 199807200039, 199807200040, 199807200041, 199807200042, 199807200043, 199807200044, 199807200045, 199807200046, 199807200047, 199807200048, 199807200049, 199807200050, 199807200051, 199807200052, 199807200053, 199807200054, 199807200055"
1998,199807200034,7,20,,0,,44,China,4,East Asia,Xinjiang,Unknown,43.793028,87.627812,4,0,,,1,1,1,0,,,1,1,0,3,Bombing/Explosion,,,,,19,Transportation,100,Train/Train Tracks/Trolley,unknown,Railway Line between Urumoi and Kurla,44,China,,,,,,,,,,,,,,,,,Uighur Separatists,,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,"199807200034, 199807200009, 199807200010, 199807200011, 199807200012, 199807200013, 199807200014, 199807200015, 199807200016, 199807200017, 199807200018, 199807200019, 199807200020, 199807200021, 199807200022, 199807200023, 199807200024, 199807200025, 199807200026, 199807200027, 199807200028, 199807200029, 199807200030, 199807200031, 199807200032, 199807200033, 199807200035, 199807200036, 199807200037, 199807200038, 199807200039, 199807200040, 199807200041, 199807200042, 199807200043, 199807200044, 199807200045, 199807200046, 199807200047, 199807200048, 199807200049, 199807200050, 199807200051, 199807200052, 199807200053, 199807200054, 199807200055"
1998,199807200035,7,20,,0,,44,China,4,East Asia,Xinjiang,Unknown,43.793028,87.627812,4,0,,,1,1,1,0,,,1,1,0,3,Bombing/Explosion,,,,,19,Transportation,100,Train/Train Tracks/Trolley,unknown,Railway Line between Urumoi and Kurla,44,China,,,,,,,,,,,,,,,,,Uighur Separatists,,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,"199807200035, 199807200009, 199807200010, 199807200011, 199807200012, 199807200013, 199807200014, 199807200015, 199807200016, 199807200017, 199807200018, 199807200019, 199807200020, 199807200021, 199807200022, 199807200023, 199807200024, 199807200025, 199807200026, 199807200027, 199807200028, 199807200029, 199807200030, 199807200031, 199807200032, 199807200033, 199807200034, 199807200036, 199807200037, 199807200038, 199807200039, 199807200040, 199807200041, 199807200042, 199807200043, 199807200044, 199807200045, 199807200046, 199807200047, 199807200048, 199807200049, 199807200050, 199807200051, 199807200052, 199807200053, 199807200054, 199807200055"
1998,199807200036,7,20,,0,,44,China,4,East Asia,Xinjiang,Unknown,43.793028,87.627812,4,0,,,1,1,1,0,,,1,1,0,3,Bombing/Explosion,,,,,19,Transportation,100,Train/Train Tracks/Trolley,unknown,Railway Line between Urumoi and Kurla,44,China,,,,,,,,,,,,,,,,,Uighur Separatists,,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,"199807200036, 199807200009, 199807200010, 199807200011, 199807200012, 199807200013, 199807200014, 199807200015, 199807200016, 199807200017, 199807200018, 199807200019, 199807200020, 199807200021, 199807200022, 199807200023, 199807200024, 199807200025, 199807200026, 199807200027, 199807200028, 199807200029, 199807200030, 199807200031, 199807200032, 199807200033, 199807200034, 199807200035, 199807200037, 199807200038, 199807200039, 199807200040, 199807200041, 199807200042, 199807200043, 199807200044, 199807200045, 199807200046, 199807200047, 199807200048, 199807200049, 199807200050, 199807200051, 199807200052, 199807200053, 199807200054, 199807200055"
